"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"14302",65,"trials-unk-election","Scale","slider-3","Default","0","1746132303949","e_x7","e","slider","14"
"14303",65,"trials-unk-election","PennController","68","_Trial_","End","1746132310443","e_x7","e","NULL","14"
"14304",66,"trials-unk-election","PennController","69","_Trial_","Start","1746132310445","e_x7","e","NULL","14"
"14305",66,"trials-unk-election","Selector","selection","Selection","correct","1746132311656","e_x7","e","incorrect;correct","14"
"14306",66,"trials-unk-election","PennController","69","_Trial_","End","1746132312386","e_x7","e","NULL","14"
"14307",67,"trials-unk-election","PennController","70","_Trial_","Start","1746132312388","e_x9","e","NULL","14"
"14308",67,"trials-unk-election","Scale","slider-1","Choice","89","1746132317204","e_x9","e","269","14"
"14309",67,"trials-unk-election","Scale","slider-2","Choice","72","1746132317979","e_x9","e","246","14"
"14310",67,"trials-unk-election","Scale","slider-3","Default","0","1746132312393","e_x9","e","slider","14"
"14311",67,"trials-unk-election","PennController","70","_Trial_","End","1746132318827","e_x9","e","NULL","14"
"14312",68,"trials-unk-election","PennController","71","_Trial_","Start","1746132318829","e_x1","e","NULL","14"
"14313",68,"trials-unk-election","Scale","slider-1","Choice","0","1746132393827","e_x1","e","145","14"
"14314",68,"trials-unk-election","Scale","slider-2","Choice","13","1746132396585","e_x1","e","320","14"
"14315",68,"trials-unk-election","Scale","slider-3","Choice","82","1746132395273","e_x1","e","91","14"
"14316",68,"trials-unk-election","PennController","71","_Trial_","End","1746132397759","e_x1","e","NULL","14"
"14317",69,"trials-unk-election","PennController","72","_Trial_","Start","1746132397761","e_x3","e","NULL","14"
"14318",69,"trials-unk-election","Scale","slider-1","Default","0","1746132397767","e_x3","e","slider","14"
"14319",69,"trials-unk-election","Scale","slider-2","Choice","41","1746132433961","e_x3","e","919","14"
"14320",69,"trials-unk-election","Scale","slider-3","Choice","63","1746132437292","e_x3","e","95","14"
"14321",69,"trials-unk-election","PennController","72","_Trial_","End","1746132438278","e_x3","e","NULL","14"
"14322",70,"trials-unk-election","PennController","73","_Trial_","Start","1746132438280","e_x3","e","NULL","14"
"14323",70,"trials-unk-election","Selector","selection","Selection","correct","1746132470348","e_x3","e","correct;incorrect","14"
"14324",70,"trials-unk-election","PennController","73","_Trial_","End","1746132471452","e_x3","e","NULL","14"
"14325",71,"trials-unk-election","PennController","74","_Trial_","Start","1746132471455","e_x5","e","NULL","14"
"14326",71,"trials-unk-election","Scale","slider-1","Choice","52","1746132480840","e_x5","e","896","14"
"14327",71,"trials-unk-election","Scale","slider-2","Choice","53","1746132482101","e_x5","e","678","14"
"14328",71,"trials-unk-election","Scale","slider-3","Choice","52","1746132483801","e_x5","e","525","14"
"14329",71,"trials-unk-election","PennController","74","_Trial_","End","1746132485130","e_x5","e","NULL","14"
"14330",72,"trials-unk-election","PennController","75","_Trial_","Start","1746132485132","e_x4","e","NULL","14"
"14331",72,"trials-unk-election","Scale","slider-1","Choice","0","1746132491869","e_x4","e","319","14"
"14332",72,"trials-unk-election","Scale","slider-2","Choice","46","1746132493957","e_x4","e","353","14"
"14333",72,"trials-unk-election","Scale","slider-3","Choice","62","1746132494664","e_x4","e","51","14"
"14334",72,"trials-unk-election","PennController","75","_Trial_","End","1746132496006","e_x4","e","NULL","14"
"14335",73,"break-2","PennController","18","_Trial_","Start","1746132496008","NULL","","","14"
"14336",73,"break-2","PennController","18","_Trial_","End","1746132497607","NULL","","","14"
"14337",74,"interpretation-A-instruction","PennController","76","_Trial_","Start","1746132497610","NULL","","","14"
"14338",74,"interpretation-A-instruction","PennController","76","_Trial_","End","1746132504979","NULL","","","14"
"14339",75,"interpretation-A-trials","PennController","77","_Trial_","Start","1746132504980","e_x4","e","NULL","14"
"14340",75,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746132511722","e_x4","e","Status","14"
"14341",75,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746132511722","e_x4","e","Status","14"
"14342",75,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746132511722","e_x4","e","Status","14"
"14343",75,"interpretation-A-trials","Scale","interpretation","40%","checked","1746132511722","e_x4","e","Status","14"
"14344",75,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746132511722","e_x4","e","Status","14"
"14345",75,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746132511722","e_x4","e","Status","14"
"14346",75,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746132511722","e_x4","e","Status","14"
"14347",75,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746132511722","e_x4","e","Status","14"
"14348",75,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746132511722","e_x4","e","Status","14"
"14349",75,"interpretation-A-trials","Scale","interpretation","Choice","40%","1746132510876","e_x4","e","NULL","14"
"14350",75,"interpretation-A-trials","PennController","77","_Trial_","End","1746132511723","e_x4","e","NULL","14"
"14351",76,"interpretation-A-trials","PennController","78","_Trial_","Start","1746132511725","e_x8","e","NULL","14"
"14352",76,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746132518699","e_x8","e","Status","14"
"14353",76,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746132518699","e_x8","e","Status","14"
"14354",76,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746132518699","e_x8","e","Status","14"
"14355",76,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746132518700","e_x8","e","Status","14"
"14356",76,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746132518700","e_x8","e","Status","14"
"14357",76,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746132518700","e_x8","e","Status","14"
"14358",76,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746132518700","e_x8","e","Status","14"
"14359",76,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746132518700","e_x8","e","Status","14"
"14360",76,"interpretation-A-trials","Scale","interpretation","90%","checked","1746132518700","e_x8","e","Status","14"
"14361",76,"interpretation-A-trials","Scale","interpretation","Choice","80%","1746132517501","e_x8","e","NULL","14"
"14362",76,"interpretation-A-trials","PennController","78","_Trial_","End","1746132518700","e_x8","e","NULL","14"
"14363",77,"interpretation-A-trials","PennController","79","_Trial_","Start","1746132518702","e_x1","e","NULL","14"
"14364",77,"interpretation-A-trials","Scale","interpretation","10%","checked","1746132523520","e_x1","e","Status","14"
"14365",77,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746132523520","e_x1","e","Status","14"
"14366",77,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746132523520","e_x1","e","Status","14"
"14367",77,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746132523520","e_x1","e","Status","14"
"14368",77,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746132523520","e_x1","e","Status","14"
"14369",77,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746132523520","e_x1","e","Status","14"
"14370",77,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746132523520","e_x1","e","Status","14"
"14371",77,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746132523520","e_x1","e","Status","14"
"14372",77,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746132523520","e_x1","e","Status","14"
"14373",77,"interpretation-A-trials","Scale","interpretation","Choice","10%","1746132522137","e_x1","e","NULL","14"
"14374",77,"interpretation-A-trials","PennController","79","_Trial_","End","1746132523521","e_x1","e","NULL","14"
"14375",78,"interpretation-A-trials","PennController","80","_Trial_","Start","1746132523523","e_x7","e","NULL","14"
"14376",78,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746132533074","e_x7","e","Status","14"
"14377",78,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746132533074","e_x7","e","Status","14"
"14378",78,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746132533074","e_x7","e","Status","14"
"14379",78,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746132533074","e_x7","e","Status","14"
"14380",78,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746132533074","e_x7","e","Status","14"
"14381",78,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746132533074","e_x7","e","Status","14"
"14382",78,"interpretation-A-trials","Scale","interpretation","70%","checked","1746132533074","e_x7","e","Status","14"
"14383",78,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746132533074","e_x7","e","Status","14"
"14384",78,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746132533074","e_x7","e","Status","14"
"14385",78,"interpretation-A-trials","Scale","interpretation","Choice","80%","1746132532339","e_x7","e","NULL","14"
"14386",78,"interpretation-A-trials","PennController","80","_Trial_","End","1746132533075","e_x7","e","NULL","14"
"14387",79,"interpretation-A-trials","PennController","81","_Trial_","Start","1746132533078","e_x3","e","NULL","14"
"14388",79,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746132535464","e_x3","e","Status","14"
"14389",79,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746132535464","e_x3","e","Status","14"
"14390",79,"interpretation-A-trials","Scale","interpretation","30%","checked","1746132535464","e_x3","e","Status","14"
"14391",79,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746132535464","e_x3","e","Status","14"
"14392",79,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746132535464","e_x3","e","Status","14"
"14393",79,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746132535464","e_x3","e","Status","14"
"14394",79,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746132535464","e_x3","e","Status","14"
"14395",79,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746132535464","e_x3","e","Status","14"
"14396",79,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746132535464","e_x3","e","Status","14"
"14397",79,"interpretation-A-trials","Scale","interpretation","Choice","30%","1746132534686","e_x3","e","NULL","14"
"14398",79,"interpretation-A-trials","PennController","81","_Trial_","End","1746132535465","e_x3","e","NULL","14"
"14399",80,"interpretation-A-trials","PennController","82","_Trial_","Start","1746132535467","e_x2","e","NULL","14"
"14400",80,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746132544364","e_x2","e","Status","14"
"14401",80,"interpretation-A-trials","Scale","interpretation","20%","checked","1746132544364","e_x2","e","Status","14"
"14402",80,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746132544364","e_x2","e","Status","14"
"14403",80,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746132544364","e_x2","e","Status","14"
"14404",80,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746132544364","e_x2","e","Status","14"
"14405",80,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1746132544364","e_x2","e","Status","14"
"14406",80,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746132544364","e_x2","e","Status","14"
"14407",80,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746132544364","e_x2","e","Status","14"
"14408",80,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746132544364","e_x2","e","Status","14"
"14409",80,"interpretation-A-trials","Scale","interpretation","Choice","20%","1746132539186","e_x2","e","NULL","14"
"14410",80,"interpretation-A-trials","PennController","82","_Trial_","End","1746132544365","e_x2","e","NULL","14"
"14411",81,"interpretation-A-trials","PennController","83","_Trial_","Start","1746132544367","e_x6","e","NULL","14"
"14412",81,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1746132546889","e_x6","e","Status","14"
"14413",81,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1746132546889","e_x6","e","Status","14"
"14414",81,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1746132546889","e_x6","e","Status","14"
"14415",81,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1746132546889","e_x6","e","Status","14"
"14416",81,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1746132546889","e_x6","e","Status","14"
"14417",81,"interpretation-A-trials","Scale","interpretation","60%","checked","1746132546889","e_x6","e","Status","14"
"14418",81,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1746132546889","e_x6","e","Status","14"
"14419",81,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1746132546889","e_x6","e","Status","14"
"14420",81,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1746132546889","e_x6","e","Status","14"
