"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"65867",68,"check-slider-2","PennController","14","_Trial_","End","1732494069578","NULL","","","36"
"65868",69,"trials-unk-election","PennController","71","_Trial_","Start","1732494069579","e_y4","a","NULL","36"
"65869",69,"trials-unk-election","Image","image","Print",NA,"1732494069579","e_y4","a","NULL","36"
"65870",69,"trials-unk-election","Scale","slider-1","Choice","44","1732494073771","e_y4","a","96","36"
"65871",69,"trials-unk-election","Scale","slider-2","Choice","29","1732494074560","e_y4","a","103","36"
"65872",69,"trials-unk-election","Scale","slider-3","Choice","92","1732494080702","e_y4","a","79","36"
"65873",69,"trials-unk-election","PennController","71","_Trial_","End","1732494082493","e_y4","a","NULL","36"
"65874",70,"trials-unk-election","PennController","72","_Trial_","Start","1732494082494","e_x4","a","NULL","36"
"65875",70,"trials-unk-election","Image","image","Print",NA,"1732494082495","e_x4","a","NULL","36"
"65876",70,"trials-unk-election","Scale","slider-1","Choice","14","1732494087965","e_x4","a","125","36"
"65877",70,"trials-unk-election","Scale","slider-2","Choice","23","1732494088935","e_x4","a","134","36"
"65878",70,"trials-unk-election","Scale","slider-3","Choice","83","1732494091431","e_x4","a","117","36"
"65879",70,"trials-unk-election","PennController","72","_Trial_","End","1732494093468","e_x4","a","NULL","36"
"65880",71,"trials-unk-election","PennController","73","_Trial_","Start","1732494093469","e_x4","a","NULL","36"
"65881",71,"trials-unk-election","Selector","selection","Selection","correct","1732494095393","e_x4","a","correct;incorrect","36"
"65882",71,"trials-unk-election","PennController","73","_Trial_","End","1732494096453","e_x4","a","NULL","36"
"65883",72,"trials-unk-election","PennController","74","_Trial_","Start","1732494096454","e_y2","a","NULL","36"
"65884",72,"trials-unk-election","Image","image","Print",NA,"1732494096455","e_y2","a","NULL","36"
"65885",72,"trials-unk-election","Scale","slider-1","Choice","26","1732494099716","e_y2","a","135","36"
"65886",72,"trials-unk-election","Scale","slider-2","Choice","13","1732494100949","e_y2","a","94","36"
"65887",72,"trials-unk-election","Scale","slider-3","Choice","99","1732494103377","e_y2","a","110","36"
"65888",72,"trials-unk-election","PennController","74","_Trial_","End","1732494104844","e_y2","a","NULL","36"
"65889",73,"trials-unk-election","PennController","75","_Trial_","Start","1732494104845","e_y9","a","NULL","36"
"65890",73,"trials-unk-election","Image","image","Print",NA,"1732494104845","e_y9","a","NULL","36"
"65891",73,"trials-unk-election","Scale","slider-1","Choice","70","1732494113278","e_y9","a","133","36"
"65892",73,"trials-unk-election","Scale","slider-2","Choice","67","1732494115090","e_y9","a","90","36"
"65893",73,"trials-unk-election","Scale","slider-3","Choice","12","1732494117150","e_y9","a","76","36"
"65894",73,"trials-unk-election","PennController","75","_Trial_","End","1732494127046","e_y9","a","NULL","36"
"65895",74,"trials-unk-election","PennController","76","_Trial_","Start","1732494127047","e_x8","a","NULL","36"
"65896",74,"trials-unk-election","Image","image","Print",NA,"1732494127048","e_x8","a","NULL","36"
"65897",74,"trials-unk-election","Scale","slider-1","Choice","60","1732494136832","e_x8","a","105","36"
"65898",74,"trials-unk-election","Scale","slider-2","Choice","73","1732494138298","e_x8","a","102","36"
"65899",74,"trials-unk-election","Scale","slider-3","Choice","16","1732494142771","e_x8","a","125","36"
"65900",74,"trials-unk-election","PennController","76","_Trial_","End","1732494143856","e_x8","a","NULL","36"
"65901",75,"trials-unk-election","PennController","77","_Trial_","Start","1732494143856","e_y1","a","NULL","36"
"65902",75,"trials-unk-election","Image","image","Print",NA,"1732494143857","e_y1","a","NULL","36"
"65903",75,"trials-unk-election","Scale","slider-1","Choice","9","1732494146337","e_y1","a","118","36"
"65904",75,"trials-unk-election","Scale","slider-2","Choice","19","1732494147493","e_y1","a","95","36"
"65905",75,"trials-unk-election","Scale","slider-3","Choice","95","1732494148816","e_y1","a","103","36"
"65906",75,"trials-unk-election","PennController","77","_Trial_","End","1732494149583","e_y1","a","NULL","36"
"65907",76,"trials-unk-election","PennController","78","_Trial_","Start","1732494149584","e_y7","a","NULL","36"
"65908",76,"trials-unk-election","Image","image","Print",NA,"1732494149586","e_y7","a","NULL","36"
"65909",76,"trials-unk-election","Scale","slider-1","Choice","64","1732494153222","e_y7","a","109","36"
"65910",76,"trials-unk-election","Scale","slider-2","Choice","43","1732494154124","e_y7","a","104","36"
"65911",76,"trials-unk-election","Scale","slider-3","Choice","10","1732494156620","e_y7","a","100","36"
"65912",76,"trials-unk-election","PennController","78","_Trial_","End","1732494157636","e_y7","a","NULL","36"
"65913",77,"trials-unk-election","PennController","79","_Trial_","Start","1732494157636","e_y7","a","NULL","36"
"65914",77,"trials-unk-election","Selector","selection","Selection","correct","1732494159438","e_y7","a","correct;incorrect","36"
"65915",77,"trials-unk-election","PennController","79","_Trial_","End","1732494160531","e_y7","a","NULL","36"
"65916",78,"trials-unk-election","PennController","80","_Trial_","Start","1732494160532","e_x5","a","NULL","36"
"65917",78,"trials-unk-election","Image","image","Print",NA,"1732494160532","e_x5","a","NULL","36"
"65918",78,"trials-unk-election","Scale","slider-1","Choice","18","1732494162311","e_x5","a","88","36"
"65919",78,"trials-unk-election","Scale","slider-2","Choice","44","1732494163664","e_x5","a","111","36"
"65920",78,"trials-unk-election","Scale","slider-3","Choice","69","1732494164866","e_x5","a","83","36"
"65921",78,"trials-unk-election","PennController","80","_Trial_","End","1732494168169","e_x5","a","NULL","36"
"65922",79,"trials-unk-election","PennController","81","_Trial_","Start","1732494168170","e_x5","a","NULL","36"
"65923",79,"trials-unk-election","Selector","selection","Selection","incorrect","1732494169814","e_x5","a","incorrect;correct","36"
"65924",79,"trials-unk-election","PennController","81","_Trial_","End","1732494170998","e_x5","a","NULL","36"
"65925",80,"trials-unk-election","PennController","82","_Trial_","Start","1732494170998","e_x2","a","NULL","36"
"65926",80,"trials-unk-election","Image","image","Print",NA,"1732494170999","e_x2","a","NULL","36"
"65927",80,"trials-unk-election","Scale","slider-1","Choice","50","1732494172836","e_x2","a","56","36"
"65928",80,"trials-unk-election","Scale","slider-2","Choice","30","1732494173648","e_x2","a","86","36"
"65929",80,"trials-unk-election","Scale","slider-3","Choice","51","1732494174371","e_x2","a","85","36"
"65930",80,"trials-unk-election","PennController","82","_Trial_","End","1732494175371","e_x2","a","NULL","36"
"65931",81,"trials-unk-election","PennController","83","_Trial_","Start","1732494175372","e_x2","a","NULL","36"
"65932",81,"trials-unk-election","Selector","selection","Selection","correct","1732494177258","e_x2","a","correct;incorrect","36"
"65933",81,"trials-unk-election","PennController","83","_Trial_","End","1732494178475","e_x2","a","NULL","36"
"65934",82,"trials-unk-election","PennController","84","_Trial_","Start","1732494178476","e_y5","a","NULL","36"
"65935",82,"trials-unk-election","Image","image","Print",NA,"1732494178476","e_y5","a","NULL","36"
"65936",82,"trials-unk-election","Scale","slider-2","Choice","61","1732494181264","e_y5","a","75","36"
"65937",82,"trials-unk-election","Scale","slider-3","Choice","42","1732494182279","e_y5","a","95","36"
"65938",82,"trials-unk-election","Scale","slider-1","Choice","45","1732494183075","e_y5","a","117","36"
"65939",82,"trials-unk-election","PennController","84","_Trial_","End","1732494184017","e_y5","a","NULL","36"
"65940",83,"trials-unk-election","PennController","85","_Trial_","Start","1732494184018","e_y5","a","NULL","36"
"65941",83,"trials-unk-election","Selector","selection","Selection","correct","1732494185986","e_y5","a","incorrect;correct","36"
"65942",83,"trials-unk-election","PennController","85","_Trial_","End","1732494187083","e_y5","a","NULL","36"
"65943",84,"trials-unk-election","PennController","86","_Trial_","Start","1732494187085","e_y6","a","NULL","36"
"65944",84,"trials-unk-election","Image","image","Print",NA,"1732494187086","e_y6","a","NULL","36"
"65945",84,"trials-unk-election","Scale","slider-1","Choice","40","1732494191551","e_y6","a","113","36"
"65946",84,"trials-unk-election","Scale","slider-2","Choice","64","1732494192534","e_y6","a","81","36"
"65947",84,"trials-unk-election","Scale","slider-3","Choice","20","1732494194255","e_y6","a","55","36"
"65948",84,"trials-unk-election","PennController","86","_Trial_","End","1732494195143","e_y6","a","NULL","36"
"65949",85,"trials-unk-election","PennController","87","_Trial_","Start","1732494195144","e_y6","a","NULL","36"
"65950",85,"trials-unk-election","Selector","selection","Selection","incorrect","1732494197052","e_y6","a","incorrect;correct","36"
"65951",85,"trials-unk-election","PennController","87","_Trial_","End","1732494198262","e_y6","a","NULL","36"
"65952",86,"trials-unk-election","PennController","88","_Trial_","Start","1732494198263","e_x9","a","NULL","36"
"65953",86,"trials-unk-election","Image","image","Print",NA,"1732494198264","e_x9","a","NULL","36"
"65954",86,"trials-unk-election","Scale","slider-1","Choice","99","1732494201787","e_x9","a","108","36"
"65955",86,"trials-unk-election","Scale","slider-2","Choice","92","1732494203119","e_x9","a","119","36"
"65956",86,"trials-unk-election","Scale","slider-3","Choice","22","1732494205299","e_x9","a","82","36"
"65957",86,"trials-unk-election","PennController","88","_Trial_","End","1732494207300","e_x9","a","NULL","36"
"65958",87,"trials-unk-election","PennController","89","_Trial_","Start","1732494207300","e_x1","a","NULL","36"
"65959",87,"trials-unk-election","Image","image","Print",NA,"1732494207301","e_x1","a","NULL","36"
"65960",87,"trials-unk-election","Scale","slider-1","Choice","7","1732494211389","e_x1","a","64","36"
"65961",87,"trials-unk-election","Scale","slider-2","Choice","28","1732494212050","e_x1","a","65","36"
"65962",87,"trials-unk-election","Scale","slider-3","Choice","97","1732494213441","e_x1","a","78","36"
"65963",87,"trials-unk-election","PennController","89","_Trial_","End","1732494215051","e_x1","a","NULL","36"
"65964",88,"trials-unk-election","PennController","90","_Trial_","Start","1732494215051","e_x1","a","NULL","36"
"65965",88,"trials-unk-election","Selector","selection","Selection","incorrect","1732494217157","e_x1","a","correct;incorrect","36"
"65966",88,"trials-unk-election","PennController","90","_Trial_","End","1732494218644","e_x1","a","NULL","36"
"65967",89,"trials-unk-election","PennController","91","_Trial_","Start","1732494218645","e_y3","a","NULL","36"
"65968",89,"trials-unk-election","Image","image","Print",NA,"1732494218645","e_y3","a","NULL","36"
"65969",89,"trials-unk-election","Scale","slider-1","Choice","6","1732494220959","e_y3","a","95","36"
"65970",89,"trials-unk-election","Scale","slider-2","Choice","6","1732494222005","e_y3","a","112","36"
"65971",89,"trials-unk-election","Scale","slider-3","Choice","51","1732494223320","e_y3","a","87","36"
"65972",89,"trials-unk-election","PennController","91","_Trial_","End","1732494224359","e_y3","a","NULL","36"
"65973",90,"trials-unk-election","PennController","92","_Trial_","Start","1732494224360","e_y3","a","NULL","36"
"65974",90,"trials-unk-election","Selector","selection","Selection","correct","1732494226206","e_y3","a","correct;incorrect","36"
"65975",90,"trials-unk-election","PennController","92","_Trial_","End","1732494227665","e_y3","a","NULL","36"
"65976",91,"trials-unk-election","PennController","93","_Trial_","Start","1732494227666","e_x3","a","NULL","36"
"65977",91,"trials-unk-election","Image","image","Print",NA,"1732494227667","e_x3","a","NULL","36"
"65978",91,"trials-unk-election","Scale","slider-1","Choice","13","1732494229749","e_x3","a","73","36"
"65979",91,"trials-unk-election","Scale","slider-2","Choice","15","1732494231296","e_x3","a","92","36"
"65980",91,"trials-unk-election","Scale","slider-3","Choice","78","1732494232500","e_x3","a","111","36"
"65981",91,"trials-unk-election","PennController","93","_Trial_","End","1732494233546","e_x3","a","NULL","36"
"65982",92,"trials-unk-election","PennController","94","_Trial_","Start","1732494233547","e_y8","a","NULL","36"
"65983",92,"trials-unk-election","Image","image","Print",NA,"1732494233548","e_y8","a","NULL","36"
"65984",92,"trials-unk-election","Scale","slider-1","Choice","16","1732494235469","e_y8","a","98","36"
"65985",92,"trials-unk-election","Scale","slider-2","Choice","37","1732494237281","e_y8","a","89","36"
"65986",92,"trials-unk-election","Scale","slider-3","Choice","64","1732494238837","e_y8","a","69","36"
"65987",92,"trials-unk-election","PennController","94","_Trial_","End","1732494239770","e_y8","a","NULL","36"
"65988",93,"trials-unk-election","PennController","95","_Trial_","Start","1732494239771","e_y8","a","NULL","36"
"65989",93,"trials-unk-election","Selector","selection","Selection","incorrect","1732494245355","e_y8","a","incorrect;correct","36"
"65990",93,"trials-unk-election","PennController","95","_Trial_","End","1732494246340","e_y8","a","NULL","36"
"65991",94,"trials-unk-election","PennController","96","_Trial_","Start","1732494246341","e_x7","a","NULL","36"
"65992",94,"trials-unk-election","Image","image","Print",NA,"1732494246343","e_x7","a","NULL","36"
"65993",94,"trials-unk-election","Scale","slider-1","Choice","30","1732494248551","e_x7","a","110","36"
"65994",94,"trials-unk-election","Scale","slider-2","Choice","46","1732494249844","e_x7","a","86","36"
"65995",94,"trials-unk-election","Scale","slider-3","Choice","43","1732494250876","e_x7","a","128","36"
"65996",94,"trials-unk-election","PennController","96","_Trial_","End","1732494251762","e_x7","a","NULL","36"
"65997",95,"trials-unk-election","PennController","97","_Trial_","Start","1732494251762","e_x6","a","NULL","36"
"65998",95,"trials-unk-election","Image","image","Print",NA,"1732494251763","e_x6","a","NULL","36"
"65999",95,"trials-unk-election","Scale","slider-1","Choice","28","1732494253466","e_x6","a","101","36"
"66000",95,"trials-unk-election","Scale","slider-2","Choice","59","1732494254693","e_x6","a","96","36"
"66001",95,"trials-unk-election","Scale","slider-3","Choice","35","1732494255377","e_x6","a","133","36"
"66002",95,"trials-unk-election","PennController","97","_Trial_","End","1732494256091","e_x6","a","NULL","36"
"66003",96,"trials-unk-election","PennController","98","_Trial_","Start","1732494256093","e_x4","a","NULL","36"
"66004",96,"trials-unk-election","Image","image","Print",NA,"1732494256094","e_x4","a","NULL","36"
"66005",96,"trials-unk-election","Scale","slider-1","Choice","58","1732494257625","e_x4","a","111","36"
"66006",96,"trials-unk-election","Scale","slider-2","Choice","31","1732494258273","e_x4","a","80","36"
