"","Order.number.of.item","Label","PennElementType","PennElementName","Parameter","Value","EventTime","trial_id","group","Comments","random_id"
"53142",78,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753837468667","g_o4","d","Status","45"
"53143",78,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753837468667","g_o4","d","Status","45"
"53144",78,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753837468667","g_o4","d","Status","45"
"53145",78,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753837468667","g_o4","d","Status","45"
"53146",78,"interpretation-A-trials","Scale","interpretation","Choice","40%","1753837467112","g_o4","d","NULL","45"
"53147",78,"interpretation-A-trials","PennController","80","_Trial_","End","1753837468667","g_o4","d","NULL","45"
"53148",79,"interpretation-A-trials","PennController","81","_Trial_","Start","1753837468668","g_o8","d","NULL","45"
"53149",79,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753837471845","g_o8","d","Status","45"
"53150",79,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753837471845","g_o8","d","Status","45"
"53151",79,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753837471845","g_o8","d","Status","45"
"53152",79,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753837471845","g_o8","d","Status","45"
"53153",79,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753837471845","g_o8","d","Status","45"
"53154",79,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753837471845","g_o8","d","Status","45"
"53155",79,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753837471845","g_o8","d","Status","45"
"53156",79,"interpretation-A-trials","Scale","interpretation","80%","checked","1753837471845","g_o8","d","Status","45"
"53157",79,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753837471845","g_o8","d","Status","45"
"53158",79,"interpretation-A-trials","Scale","interpretation","Choice","80%","1753837470332","g_o8","d","NULL","45"
"53159",79,"interpretation-A-trials","PennController","81","_Trial_","End","1753837471845","g_o8","d","NULL","45"
"53160",80,"interpretation-A-trials","PennController","82","_Trial_","Start","1753837471846","g_o3","d","NULL","45"
"53161",80,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753837473958","g_o3","d","Status","45"
"53162",80,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753837473958","g_o3","d","Status","45"
"53163",80,"interpretation-A-trials","Scale","interpretation","30%","checked","1753837473958","g_o3","d","Status","45"
"53164",80,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753837473958","g_o3","d","Status","45"
"53165",80,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753837473958","g_o3","d","Status","45"
"53166",80,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753837473958","g_o3","d","Status","45"
"53167",80,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753837473958","g_o3","d","Status","45"
"53168",80,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753837473958","g_o3","d","Status","45"
"53169",80,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753837473958","g_o3","d","Status","45"
"53170",80,"interpretation-A-trials","Scale","interpretation","Choice","30%","1753837473675","g_o3","d","NULL","45"
"53171",80,"interpretation-A-trials","PennController","82","_Trial_","End","1753837473958","g_o3","d","NULL","45"
"53172",81,"interpretation-A-trials","PennController","83","_Trial_","Start","1753837473959","g_o1","d","NULL","45"
"53173",81,"interpretation-A-trials","Scale","interpretation","10%","checked","1753837476227","g_o1","d","Status","45"
"53174",81,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753837476227","g_o1","d","Status","45"
"53175",81,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753837476227","g_o1","d","Status","45"
"53176",81,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753837476227","g_o1","d","Status","45"
"53177",81,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753837476227","g_o1","d","Status","45"
"53178",81,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753837476227","g_o1","d","Status","45"
"53179",81,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753837476227","g_o1","d","Status","45"
"53180",81,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753837476227","g_o1","d","Status","45"
"53181",81,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753837476227","g_o1","d","Status","45"
"53182",81,"interpretation-A-trials","Scale","interpretation","Choice","10%","1753837475778","g_o1","d","NULL","45"
"53183",81,"interpretation-A-trials","PennController","83","_Trial_","End","1753837476227","g_o1","d","NULL","45"
"53184",82,"interpretation-A-trials","PennController","84","_Trial_","Start","1753837476228","g_o5","d","NULL","45"
"53185",82,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753837477755","g_o5","d","Status","45"
"53186",82,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753837477755","g_o5","d","Status","45"
"53187",82,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753837477755","g_o5","d","Status","45"
"53188",82,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753837477755","g_o5","d","Status","45"
"53189",82,"interpretation-A-trials","Scale","interpretation","50%","checked","1753837477755","g_o5","d","Status","45"
"53190",82,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753837477755","g_o5","d","Status","45"
"53191",82,"interpretation-A-trials","Scale","interpretation","70%","unchecked","1753837477755","g_o5","d","Status","45"
"53192",82,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753837477755","g_o5","d","Status","45"
"53193",82,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753837477755","g_o5","d","Status","45"
"53194",82,"interpretation-A-trials","Scale","interpretation","Choice","50%","1753837477431","g_o5","d","NULL","45"
"53195",82,"interpretation-A-trials","PennController","84","_Trial_","End","1753837477755","g_o5","d","NULL","45"
"53196",83,"interpretation-A-trials","PennController","85","_Trial_","Start","1753837477757","g_o7","d","NULL","45"
"53197",83,"interpretation-A-trials","Scale","interpretation","10%","unchecked","1753837479341","g_o7","d","Status","45"
"53198",83,"interpretation-A-trials","Scale","interpretation","20%","unchecked","1753837479341","g_o7","d","Status","45"
"53199",83,"interpretation-A-trials","Scale","interpretation","30%","unchecked","1753837479341","g_o7","d","Status","45"
"53200",83,"interpretation-A-trials","Scale","interpretation","40%","unchecked","1753837479341","g_o7","d","Status","45"
"53201",83,"interpretation-A-trials","Scale","interpretation","50%","unchecked","1753837479341","g_o7","d","Status","45"
"53202",83,"interpretation-A-trials","Scale","interpretation","60%","unchecked","1753837479341","g_o7","d","Status","45"
"53203",83,"interpretation-A-trials","Scale","interpretation","70%","checked","1753837479341","g_o7","d","Status","45"
"53204",83,"interpretation-A-trials","Scale","interpretation","80%","unchecked","1753837479341","g_o7","d","Status","45"
"53205",83,"interpretation-A-trials","Scale","interpretation","90%","unchecked","1753837479341","g_o7","d","Status","45"
"53206",83,"interpretation-A-trials","Scale","interpretation","Choice","70%","1753837479025","g_o7","d","NULL","45"
"53207",83,"interpretation-A-trials","PennController","85","_Trial_","End","1753837479341","g_o7","d","NULL","45"
"53208",84,"interpretation-B-instruction","PennController","86","_Trial_","Start","1753837479342","NULL","","","45"
"53209",84,"interpretation-B-instruction","PennController","86","_Trial_","End","1753837480494","NULL","","","45"
"53210",85,"interpretation-B-trials","PennController","87","_Trial_","Start","1753837480495","e_y4","d","NULL","45"
"53211",85,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753837489081","e_y4","d","Status","45"
"53212",85,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753837489081","e_y4","d","Status","45"
"53213",85,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753837489081","e_y4","d","Status","45"
"53214",85,"interpretation-B-trials","Scale","interpretation","40%","checked","1753837489081","e_y4","d","Status","45"
"53215",85,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753837489081","e_y4","d","Status","45"
"53216",85,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753837489081","e_y4","d","Status","45"
"53217",85,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753837489081","e_y4","d","Status","45"
"53218",85,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753837489081","e_y4","d","Status","45"
"53219",85,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753837489081","e_y4","d","Status","45"
"53220",85,"interpretation-B-trials","Scale","interpretation","Choice","60%","1753837488583","e_y4","d","NULL","45"
"53221",85,"interpretation-B-trials","PennController","87","_Trial_","End","1753837489081","e_y4","d","NULL","45"
"53222",86,"interpretation-B-trials","PennController","88","_Trial_","Start","1753837489082","e_y8","d","NULL","45"
"53223",86,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753837492801","e_y8","d","Status","45"
"53224",86,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753837492801","e_y8","d","Status","45"
"53225",86,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753837492801","e_y8","d","Status","45"
"53226",86,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753837492801","e_y8","d","Status","45"
"53227",86,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753837492801","e_y8","d","Status","45"
"53228",86,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753837492801","e_y8","d","Status","45"
"53229",86,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753837492801","e_y8","d","Status","45"
"53230",86,"interpretation-B-trials","Scale","interpretation","80%","checked","1753837492801","e_y8","d","Status","45"
"53231",86,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753837492801","e_y8","d","Status","45"
"53232",86,"interpretation-B-trials","Scale","interpretation","Choice","80%","1753837492256","e_y8","d","NULL","45"
"53233",86,"interpretation-B-trials","PennController","88","_Trial_","End","1753837492801","e_y8","d","NULL","45"
"53234",87,"interpretation-B-trials","PennController","89","_Trial_","Start","1753837492802","e_y1","d","NULL","45"
"53235",87,"interpretation-B-trials","Scale","interpretation","10%","checked","1753837494610","e_y1","d","Status","45"
"53236",87,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753837494610","e_y1","d","Status","45"
"53237",87,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753837494610","e_y1","d","Status","45"
"53238",87,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753837494610","e_y1","d","Status","45"
"53239",87,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753837494610","e_y1","d","Status","45"
"53240",87,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753837494610","e_y1","d","Status","45"
"53241",87,"interpretation-B-trials","Scale","interpretation","70%","unchecked","1753837494610","e_y1","d","Status","45"
"53242",87,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753837494610","e_y1","d","Status","45"
"53243",87,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753837494610","e_y1","d","Status","45"
"53244",87,"interpretation-B-trials","Scale","interpretation","Choice","10%","1753837494188","e_y1","d","NULL","45"
"53245",87,"interpretation-B-trials","PennController","89","_Trial_","End","1753837494610","e_y1","d","NULL","45"
"53246",88,"interpretation-B-trials","PennController","90","_Trial_","Start","1753837494611","e_y7","d","NULL","45"
"53247",88,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753837498138","e_y7","d","Status","45"
"53248",88,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753837498138","e_y7","d","Status","45"
"53249",88,"interpretation-B-trials","Scale","interpretation","30%","unchecked","1753837498138","e_y7","d","Status","45"
"53250",88,"interpretation-B-trials","Scale","interpretation","40%","unchecked","1753837498138","e_y7","d","Status","45"
"53251",88,"interpretation-B-trials","Scale","interpretation","50%","unchecked","1753837498138","e_y7","d","Status","45"
"53252",88,"interpretation-B-trials","Scale","interpretation","60%","unchecked","1753837498138","e_y7","d","Status","45"
"53253",88,"interpretation-B-trials","Scale","interpretation","70%","checked","1753837498138","e_y7","d","Status","45"
"53254",88,"interpretation-B-trials","Scale","interpretation","80%","unchecked","1753837498138","e_y7","d","Status","45"
"53255",88,"interpretation-B-trials","Scale","interpretation","90%","unchecked","1753837498138","e_y7","d","Status","45"
"53256",88,"interpretation-B-trials","Scale","interpretation","Choice","70%","1753837496691","e_y7","d","NULL","45"
"53257",88,"interpretation-B-trials","PennController","90","_Trial_","End","1753837498138","e_y7","d","NULL","45"
"53258",89,"interpretation-B-trials","PennController","91","_Trial_","Start","1753837498139","e_y3","d","NULL","45"
"53259",89,"interpretation-B-trials","Scale","interpretation","10%","unchecked","1753837499884","e_y3","d","Status","45"
"53260",89,"interpretation-B-trials","Scale","interpretation","20%","unchecked","1753837499884","e_y3","d","Status","45"
